account_name,opportunity_name,department_name,num_free_users,num_self_serve_users,num_users_with_dept_match
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Department of Conservative Dentistry and Periodontology,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Clinic for neurosurgery,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Psychosomatic Medicine,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Institut für Mikrobiologie und Hygiene,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,UKR,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Department of Medicine,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Kardiologie,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,University Hosiptal Regensburg (UKR),1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Oral and Maxillofacial Surgery,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Institute of human Genetics,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Innere Medizin I,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Klinik für Anästhesiologie,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Klinische Chemie und Laboratoriumsmedizin,0,3,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Institut für Pathologie,0,2,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Klinik und Poliklinik für Innere Medizin II,0,2,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,T cell Fitnees,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Klinik für Dermatologie,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Mustroph Labs,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Departement of Surgery,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Department of Urology,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Informatic and data science ,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,University of Regensburg Germany,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Department of Medical Microbiology and Hygiene,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Innere Medizin II,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Exp. Ortopaedics,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Conservative Dentistry,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Department of Psychiatry and Psychotherapy,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,nephrology,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,No Department Listed,16,23,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Department of Pediatrics,4,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Rheumatology,4,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Department of Dermatology,3,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Microbiology,2,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Department of Infectious Diseases and Microbiology,2,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,"Medical Department II, Hematology and Oncology",1,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Department of Internal Medicine,1,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Fertility Center,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Institut für Humangenetik (Lübeck),1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Experimentelle Orthopädie,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Klinik und Poliklinik für Urologie (Lübeck),1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Neurologie,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,II. Medical Department,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Kinderklinik,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Klinik für Herz- und Gefäßchirurgie (Kiel),1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Hematology,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Experimental trauma surgery,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Dpt. of Hematology and Oncology,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Internal Medicine 1,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Section for Hematopathology,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Neurophysiology,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Schwerpunkt Allgemeine Innere Medizin,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Institut für Medizinische Mikrobiologie und Hygiene,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,UKSH Lübeck,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Anesthesiology and Intensive Care,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Hämatologie Labor ,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Klinik für Infektiologie,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,MED II,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Immunochemistry and Biochemical Microbiology at the Research Center Borstel,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Klinik für Neurochirurgie (Lübeck),1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Surgery,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Clinical Chemistry,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,University Cancer Center Schleswig-Holstein,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Oral and Maxillofacial Surgery,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Institute of Biochemistry,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Oncology,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Medizinische Klinik I (Lübeck),1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Klinik für Unfallchirurgie (Traumatologie) (Kiel),1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Metainflammation ,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,HLK,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Uksh Kiel,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Pediatrics,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Plastic Surgery,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Epidemiologie,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Pneumologie,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,"Klinik für Dermatologie, Allergologie und Venerologie",1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,KKIM2,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Department of Radiology and Neuroradiology,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,hematology,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Klinik für Anästhesiologie und Operative Intensivmedizin (Kiel),1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,UKSH Klinik für Anästhesiologie,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,"Klinik für Hals-, Nasen-, und Ohrenheilkunde (Lübeck)",1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Neurology,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Department of Internal Medicine I,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Cardiology,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Institut für Ernährungsmedizin,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Division of Rheumatology,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,UKSH ,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Neurosurgery,1,0,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,ISEF,0,2,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Institute of Clinical Chemistry,0,2,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Institute of Immunology,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Klinik für Anästhesiologie und Operative Intensivmedizin,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Coagulation Center,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,UKSH Institut für Immunologie,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,"UKSH, Klinik für Hämatologie/Onkologie",0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Department of Angiology,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Institute of diabetes and clinical metabolic research,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Department of Internal Medicine II,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,"Klinik für Gynäkologie und Geburtshilfe, Onkologisches Labor",0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Regulatory Genomics,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Institut für Pathologie (Kiel),0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Dermatology,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,"Institute for Human Genetics, Uni Lübeck",0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Department of Rheumatology and Clinical Immunology,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Lübeck Institute of Experimental Dermatology (LIED),0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Rheumatologie,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Sektion für Antikörperbasierte Immuntherapie,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Department of Neurology,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Department of Antibody-based Immunotherapy,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Institute for Systemic Inflammation research,0,1,0
University Hospital of Schleswig-Holstein,CS FY27 Renewal: University Hospital of Schleswig-Holstein // Institute for Systemic Inflammation Research,Institute of Diabetes and Clinical Medical Research,0,1,0
